source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,parallax_error,parallax_over_error,ruwe
3237714611660197632,82.69608787459276,5.94797291098625,10.142818408561459,4.442832,-0.2046156,0.18506,54.808273,0.9378911
6463748969563201152,319.96742118214337,-53.44972146066485,33.05456223416199,4.449587,0.210814,0.094787836,348.72156,0.81674594
5726736979617591808,122.8178102812069,-12.926959451751904,18.274740226930877,4.458358,1.0965624,0.11518382,158.65718,0.8519491
4537855878510208000,281.5187513158248,26.662234831143955,13.385979040976885,4.460252,1.3605783,0.07797205,171.67665,1.0816746
964447005240879872,100.77044199727958,44.524315844628944,10.108592760509273,4.462248,1.7329881,0.12303362,82.161224,1.2115705
5636377945815560192,140.80039902026272,-28.833758615992597,17.072621175688152,4.4627023,1.0782287,0.13087179,130.45302,0.9534426
1511793067598402944,213.3713100908404,51.789924726280425,20.153042492182514,4.464427,0.3042426,0.09427155,213.7765,1.1094786
3604865252393354112,201.86262149636423,-15.973488519071648,12.012748203326701,4.4660563,1.2065699,0.11965318,100.3964,0.89075255
2707420359741156864,336.9650270544257,4.694306820292252,21.07239136327651,4.470701,1.2426369,0.116567664,180.7739,0.8847748
4368415982703664128,259.15271998728053,-0.44555723708382905,15.918244862427102,4.4714484,1.2821519,0.107749715,147.73352,1.0775682
2419885149815948416,355.6810580618538,-14.545199890201895,20.89482098689102,4.4737144,-0.045919895,0.15893076,131.47122,0.7046859
6836557216095979136,325.66530439777097,-18.8663579672892,10.699120873797481,4.476236,1.0804944,0.12770079,83.78273,0.97385055
1232381564974461184,214.9378241868193,16.307211140997428,17.49361414435068,4.4803,1.3606844,0.12818618,136.47037,1.1716263
1237090738916392704,222.8480514738455,19.100269640072455,148.06949945238355,4.4804826,0.92511153,0.13173045,1124.0339,1.0991775
460022372142253696,46.38494302170412,56.7060289454936,15.189715575076587,4.4813848,1.1860025,0.09822558,154.64114,0.8469981
5251098523021221376,144.83715413470756,-61.327959045828244,14.479066133963688,4.4816127,-0.073476315,0.077902645,185.86104,0.7907262
5896820467691187968,212.47730977943647,-53.439350525474744,18.22532413925756,4.4826813,1.107548,0.10907333,167.09239,0.96357566
5622922534836821120,138.93790990987128,-37.413178249788615,20.20648455755867,4.496167,0.6181054,0.09338217,216.38483,1.1178545
4177224620176470912,270.1215640302489,-3.6904755879023337,43.48225068697341,4.5056276,0.54582214,0.13235651,328.5237,0.848986
1372702716380418688,237.80799964337655,35.65583336071889,33.34325692137492,4.511343,1.1676152,0.0800482,416.53973,1.1718425
2414783622022208128,0.9350673848393924,-17.336031385276243,10.507528415461392,4.5165873,-0.015861988,0.11806672,88.99653,0.8138194
4253892913176211200,284.2655675214513,-5.846498342955987,15.392498061171482,4.520452,1.219162,0.17925656,85.86853,0.8941519
5989102478619519616,235.2963466961976,-44.6623899936602,57.475860390190874,4.5205355,0.57149744,0.13118732,438.12054,0.946274
812966291849963008,143.76578468685707,39.62158249034539,14.913344644203447,4.5221634,1.1700416,0.10320351,144.50423,0.825841
188771135583573504,79.78833900872726,40.09609817127969,79.6021083335795,4.5258846,0.79079056,0.10045193,792.43976,0.8881429
3507879565090229888,199.596298132351,-18.31592210064546,117.1726460991387,4.5325284,0.898438,0.1455929,804.7965,1.1792638
2840673506807375360,350.15953538948116,23.740343929010553,20.714545585395324,4.5333734,0.28269577,0.11375037,182.1053,0.78322434
3222908175762554496,85.61905824956831,1.4745655288462125,10.674374374826312,4.5347657,1.3578148,0.11485348,92.93906,1.0091674
4763906879239461632,76.3774682786158,-57.47218051585344,85.52329311905011,4.550013,0.7088733,0.07553504,1132.2334,0.85200065
3191969567826137600,63.59866323039917,-10.257004679746327,14.170370265198537,4.551864,1.3152037,0.09749608,145.34297,0.90639395
2328250059757795072,357.2319437772816,-28.130743427071945,22.729590080435017,4.5545783,0.009323597,0.13154076,172.79504,1.2514942
3068999225306100480,119.93373161579888,-3.679597613872835,10.364491746961818,4.560082,1.374418,0.114399366,90.599205,1.0849385
2932346628813365504,103.90620210035782,-20.13631925626221,33.57308713762829,4.5604143,0.52044964,0.09519453,352.6787,1.0017413
93806419367308544,28.38291710673696,19.293423012157074,19.62678828154372,4.5623956,-0.028431416,0.15262009,128.59898,0.91625017
2001858044491733888,339.34303203886293,51.54466029252701,18.678269833542714,4.5664697,0.37556362,0.15185796,122.9983,1.0151668
2461043306017773696,27.395592738749468,-10.686824077584253,42.58480732836244,4.5682287,0.4598174,0.12488641,340.98834,0.86079234
4281199284413726208,284.0551537594634,4.203745304112682,24.26956722899592,4.5688887,0.25649357,0.17533506,138.41821,1.1544147
1999333119114597632,356.76490909594787,58.652243604255666,18.77892356936264,4.5690794,1.2516651,0.08023644,234.04482,0.811061
1953794542947272192,323.69475287203414,38.53450900047495,14.009379836295976,4.5702386,1.2300582,0.09761237,143.52054,1.3949016
6043646879640103936,240.8355946975947,-25.865412141898794,14.953208987595835,4.5704613,1.4009781,0.13516471,110.62954,1.0285277
5710178952977568000,130.4305831520658,-15.943815593141688,15.707683346378115,4.5714664,1.2111588,0.09437855,166.43275,1.0386467
6868679345227206784,296.58996830574534,-19.76151702819161,15.185537757878862,4.5735307,1.2237954,0.1644921,92.31773,1.3813242
398030875774246656,20.585284640689324,45.52881684065896,14.604211957795451,4.57383,1.2145715,0.10281007,142.0504,1.0014993
6767903057227289088,294.1771467866805,-24.883724536359477,18.224261823591643,4.579329,-0.081779,0.14122112,129.04771,1.0622095
4225598836822831360,307.4128129463103,-2.8856284168606123,16.879675482688768,4.580437,1.2799835,0.14244452,118.49999,0.847563
3409207536188836352,75.77426596731988,21.58977916305356,18.385106095758662,4.583001,0.22456741,0.17715909,103.77738,1.1146524
976842521375217280,111.67848159618472,49.21131032413723,11.902141476529932,4.58711,0.012279034,0.13823745,86.09926,1.0383161
1319135746826326016,245.52376180199448,30.892472900424135,17.191982395128225,4.592602,1.1218994,0.08214868,209.27887,1.0839835
